marital_status,application_mode,application_order,course,course_time,education_level,previous_grade,nationality,mother_education,father_education,mother_occupation,father_occupation,admission_grade,is_displaced,has_special_needs,is_debtor,is_tuition_paid,gender,is_scholarship_holder,age_at_enrollment,is_international,s1_credited,s1_enrolled,s1_evaluated,s1_approved,s1_grade,s1_not_evaluated,s2_credited,s2_enrolled,s2_evaluated,s2_approved,s2_grade,s2_not_evaluated,unemployment_rate,inflation_rate,gdp
single,Technological specialization diploma holders,1,Agronomy,daytime,Technological specialization,70.0,Portuguese,Masters degree,Masters degree,Admin staff,"Specialists (science, law, etc.)",60.0,1,0,0,1,male,0,22,0,0,6,13,5,65.0,0,0,6,13,2,57.49999999999999,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Informatics Engineering,daytime,Secondary,71.0,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Admin staff,Technicians & associate professionals,64.9,1,0,0,1,male,0,18,0,0,5,5,0,0.0,0,0,5,6,1,75.0,0,10.8,1.4,1.74
single,2nd phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,64.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,67.85,1,0,0,1,male,0,19,0,0,6,7,5,65.99999999999999,0,0,6,10,5,66.25,0,10.8,1.4,1.74
single,Change of course,1,Communication Design,daytime,Secondary,50.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,54.0,1,0,0,1,male,0,34,0,7,12,12,7,57.142857150000005,0,4,12,12,7,59.2857143,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Tourism,daytime,Secondary,62.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,61.45,0,0,0,1,male,1,19,0,0,6,7,6,55.833333350000004,0,0,6,12,3,58.33333335,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Social Service,daytime,Secondary,62.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Skilled industry workers,Skilled industry workers,59.35,0,0,0,1,male,0,20,0,0,6,12,4,58.75,0,0,6,13,3,56.666666649999996,0,15.5,2.8,-4.06
single,1st phase - general contingent,1,Tourism,daytime,Secondary,64.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Skilled industry workers,Machine operators,60.0,1,0,0,1,female,1,20,0,0,6,6,6,72.5,0,0,6,7,5,75.0,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Social Service,daytime,Secondary,54.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Unskilled workers,Unskilled workers,53.65,0,1,0,1,female,1,19,0,0,6,12,4,52.0,0,0,6,11,4,53.75,0,12.4,0.5,1.79
single,3rd phase - general contingent,1,Basic Education,daytime,Secondary,66.55,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Secretaries & office workers,Assembly workers,53.0,1,0,1,1,female,0,21,0,0,7,7,7,65.0,0,0,7,8,6,62.5,0,8.9,1.4,3.51
single,1st phase - general contingent,4,Advertising and Marketing Management,daytime,Secondary,65.0,Portuguese,Secondary,Secondary,Unskilled workers,Unskilled workers,62.05,1,0,0,1,female,0,18,0,0,6,6,6,70.83333334999999,0,0,6,7,6,67.14285715,0,8.9,1.4,3.51
single,1st phase - general contingent,6,Nursing,daytime,Secondary,60.0,Brazilian,Secondary,Secondary,Unskilled workers,Farmers & agriculture,57.4,1,0,0,1,female,0,21,1,0,7,11,4,66.25,0,0,7,9,5,69.10000000000001,0,11.1,0.6,2.02
single,2nd phase - general contingent,5,Communication Design,daytime,Secondary,62.5,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Personal services & sales,Personal services & sales,61.3,1,0,0,1,male,0,22,0,0,6,6,1,55.00000000000001,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12
married,Holders of other higher courses,1,Management,daytime,Higher education (diploma),60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,60.0,0,0,0,1,female,0,33,0,3,8,9,5,63.0,2,2,7,13,5,56.25,0,10.8,1.4,1.74
single,2nd phase - general contingent,3,Tourism,daytime,Secondary,63.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Farmers & agriculture,61.75000000000001,1,0,0,1,female,1,20,0,0,6,11,4,57.49999999999999,0,0,6,12,3,55.00000000000001,0,7.6,2.6,0.32
married,Over 23 years old,1,Management,daytime,Secondary,70.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Farmers & agriculture,Military professions,65.9,0,0,0,1,female,0,35,0,0,5,6,4,71.0,0,0,5,10,4,59.2857143,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Social Service,daytime,Secondary,78.5,Portuguese,Higher education (diploma),Basic 2nd cycle (6th-8th),Govt & executive leaders,Personal services & sales,68.35,1,0,0,1,female,0,22,0,0,6,11,4,62.5,1,0,6,13,3,68.33333335,0,9.4,-0.8,-3.12
single,2nd phase - general contingent,1,Journalism and Communication,daytime,Secondary,72.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Admin staff,Admin staff,65.35,1,0,0,1,female,0,20,0,0,6,9,6,58.33333335,0,0,6,8,5,57.99999999999999,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,59.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Military professions,Farmers & agriculture,59.85,1,0,0,1,female,0,20,0,0,5,6,3,65.0,0,0,5,7,3,65.0,1,7.6,2.6,0.32
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,62.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Personal services & sales,Admin staff,68.1,1,0,1,1,male,0,21,0,6,12,12,11,57.727272750000004,0,4,11,18,9,58.5,1,8.9,1.4,3.51
single,Change of course,1,Management,daytime,Secondary,63.5,Mozambican,Secondary,Doctorate degree,Unskilled workers,Military professions,62.1,1,0,0,1,male,0,23,1,0,5,6,1,50.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06
single,Over 23 years old,1,Agronomy,daytime,Secondary,70.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Unskilled workers,Farmers & agriculture,67.7,1,0,0,1,female,0,24,0,0,6,10,5,59.00000000000001,0,0,6,13,4,56.25,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Management,daytime,Secondary,63.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Unskilled workers,Unskilled workers,57.60000000000001,0,0,1,1,female,0,19,0,0,5,13,1,50.0,0,0,5,8,2,50.0,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Tourism,daytime,Secondary,61.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Personal services & sales,Personal services & sales,62.55,0,0,0,1,female,0,19,0,0,6,12,4,55.00000000000001,0,0,6,6,4,62.5,0,16.2,0.3,-0.92
single,1st phase - general contingent,3,Tourism,daytime,Secondary,60.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Unskilled workers,Unskilled workers,62.95,1,0,0,1,female,0,22,0,0,6,10,4,50.0,0,0,6,12,2,67.5,0,9.4,-0.8,-3.12
married,Over 23 years old,1,Management,daytime,Secondary,60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Personal services & sales,Personal services & sales,62.3,0,0,0,1,female,0,36,0,0,5,8,3,55.00000000000001,0,0,5,12,4,66.875,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Nursing,daytime,Secondary,51.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Unskilled workers,Unskilled workers,54.15,0,0,0,1,female,1,20,0,0,7,14,0,0.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02
divorced,Over 23 years old,1,Journalism and Communication,daytime,Basic 2nd cycle (6th-8th),66.55,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Skilled industry workers,Unskilled workers,66.5,0,0,0,1,female,0,40,0,0,6,8,5,65.0,0,0,6,7,5,63.0,0,16.2,0.3,-0.92
single,1st phase - special contingent (Azores Island),1,Management,daytime,Secondary,63.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Personal services & sales,Farmers & agriculture,58.650000000000006,1,0,0,1,female,0,19,0,0,5,15,3,54.0,0,0,5,6,3,52.5,0,13.9,-0.3,0.79
single,International student (bachelor),1,Oral Hygiene,daytime,Secondary,56.99999999999999,Santomean,Higher education (diploma),Basic 3rd cycle (9th-11th),Healthcare professionals,Other admin support,56.99999999999999,0,0,0,1,female,0,20,1,0,7,14,0,0.0,6,0,7,12,2,58.33333335,0,8.9,1.4,3.51
divorced,1st phase - general contingent,1,Management (evening attendance),evening,Secondary,70.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Skilled industry workers,69.5,0,0,0,1,female,1,38,0,0,5,8,5,55.00000000000001,0,0,5,7,5,57.00000000000001,0,9.4,-0.8,-3.12
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,66.55,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Unskilled workers,Machine operators,64.1,1,0,0,1,male,1,19,0,6,12,12,12,66.66666665000001,0,4,11,15,10,64.09090909999999,0,8.9,1.4,3.51
single,2nd phase - general contingent,1,Social Service,daytime,Secondary,65.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,61.0,1,0,0,1,female,1,21,0,0,6,8,1,50.0,0,0,6,13,5,57.00000000000001,0,12.7,3.7,-1.7
single,2nd phase - general contingent,2,Nursing,daytime,Secondary,72.5,Portuguese,Bachelors degree,Basic 2nd cycle (6th-8th),Technicians & associate professionals,Machine operators,68.15,1,0,0,1,female,0,18,0,0,8,12,7,61.42857145,0,0,8,12,7,61.42857145,0,12.7,3.7,-1.7
single,Change of course,1,Communication Design,daytime,Secondary,75.0,Portuguese,Bachelors degree,Higher education (diploma),Technicians & associate professionals,"Specialists (science, law, etc.)",70.4,0,0,0,1,female,0,19,0,1,6,6,5,62.0,0,0,6,8,6,63.74999999999999,0,10.8,1.4,1.74
single,Transfer,1,Agronomy,daytime,Technological specialization,70.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Personal services & sales,Personal services & sales,70.0,0,0,0,1,female,0,22,0,0,6,10,6,62.85714285,0,0,6,12,4,68.33333335,0,15.5,2.8,-4.06
single,2nd phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,73.0,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Unskilled workers,Unskilled workers,67.75,1,0,1,1,female,0,22,0,12,17,19,12,59.166666649999996,0,10,17,22,11,56.25,0,11.1,0.6,2.02
single,Change of course,1,Social Service (evening attendance),evening,Secondary,60.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Personal services & sales,Admin staff,59.150000000000006,0,0,0,1,female,0,20,0,2,6,6,6,60.83333335,0,0,6,7,5,70.0,0,12.7,3.7,-1.7
married,Over 23 years old,1,Social Service,daytime,Basic 3rd cycle (9th-11th),66.55,Portuguese,Secondary,Bachelors degree,Admin staff,Farmers & agriculture,65.0,0,0,0,1,female,0,31,0,0,6,6,6,65.83333335,0,0,6,8,6,65.0,0,9.4,-0.8,-3.12
single,1st phase - general contingent,2,Advertising and Marketing Management,daytime,Secondary,71.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Skilled industry workers,65.9,1,0,0,1,female,1,18,0,0,6,8,6,67.85714285,0,0,6,6,5,64.0,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary,65.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Farmers & agriculture,65.35,0,0,1,1,female,0,21,0,0,5,9,2,57.49999999999999,0,0,5,13,4,55.00000000000001,1,10.8,1.4,1.74
single,2nd phase - general contingent,3,Tourism,daytime,Secondary,57.49999999999999,Portuguese,Basic 1st cycle (4th-5th),Basic 3rd cycle (9th-11th),Personal services & sales,Personal services & sales,54.89999999999999,1,0,0,1,female,0,19,0,0,6,8,4,56.25,0,0,6,8,4,60.0,0,10.8,1.4,1.74
single,Over 23 years old,1,Nursing,daytime,Secondary,65.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Personal services & sales,Skilled industry workers,60.0,1,0,0,1,female,1,25,0,0,8,11,7,66.45,3,0,8,11,7,66.45,3,9.4,-0.8,-3.12
married,Change of course,1,Management (evening attendance),evening,Secondary,70.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Technicians & associate professionals,Military professions,53.900000000000006,0,0,0,1,female,0,33,0,8,10,15,8,51.87500000000001,0,7,10,13,9,52.222222200000004,0,7.6,2.6,0.32
single,Change of course,1,Oral Hygiene,daytime,Secondary,74.5,Portuguese,Secondary,Secondary,Admin staff,Machine operators,70.1,1,1,0,1,female,0,20,0,1,7,9,7,61.66666665,0,0,8,8,8,63.125,0,12.7,3.7,-1.7
single,1st phase - general contingent,2,Management,daytime,Secondary,62.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Admin staff,Unskilled workers,62.0,1,0,0,1,female,0,19,0,0,5,5,5,55.99999999999999,0,0,5,11,4,58.75,0,10.8,1.4,1.74
single,1st phase - general contingent,3,Communication Design,daytime,Secondary,64.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Technicians & associate professionals,Technicians & associate professionals,64.9,1,0,0,1,female,0,20,0,0,6,6,6,59.166666649999996,0,0,6,6,3,66.66666665000001,0,9.4,-0.8,-3.12
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary,72.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Technicians & associate professionals,Unskilled workers,69.2,1,0,0,0,female,0,18,0,0,6,7,6,74.16666665,0,0,6,8,6,62.5,0,8.9,1.4,3.51
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary,73.5,Portuguese,Basic 1st cycle (4th-5th),Basic 3rd cycle (9th-11th),Unskilled workers,Personal services & sales,66.85,1,0,0,1,female,1,19,0,0,5,10,2,67.5,0,0,5,11,5,57.00000000000001,1,10.8,1.4,1.74
single,Change of course,1,Nursing,daytime,Secondary,60.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Personal services & sales,Personal services & sales,57.70000000000001,1,0,0,1,female,1,24,0,0,8,8,7,59.85714285,0,0,8,8,7,59.85714285,0,12.7,3.7,-1.7
single,1st phase - general contingent,3,Veterinary Nursing,daytime,Secondary,67.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Unskilled workers,Personal services & sales,64.55,0,0,0,1,female,0,19,0,0,5,7,3,60.0,0,0,5,7,4,67.5,0,7.6,2.6,0.32
single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,Technological specialization,70.0,Portuguese,Higher education (diploma),Basic 2nd cycle (6th-8th),"Specialists (science, law, etc.)",Unskilled workers,70.0,1,0,0,1,female,0,21,0,7,12,18,8,61.25000000000001,0,4,12,27,8,61.0,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Tourism,daytime,Secondary,59.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Skilled industry workers,Skilled industry workers,57.10000000000001,0,0,0,1,female,0,18,0,0,6,10,5,61.0,0,0,6,10,5,57.99999999999999,0,16.2,0.3,-0.92
single,Over 23 years old,1,Oral Hygiene,daytime,Secondary,65.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Unskilled workers,Machine operators,56.65,0,0,0,1,female,0,24,0,0,7,15,5,62.0,0,0,8,14,7,60.75000000000001,0,12.4,0.5,1.79
single,Change of course,1,Oral Hygiene,daytime,Secondary,64.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Skilled industry workers,Machine operators,61.75000000000001,1,0,0,1,female,0,22,0,0,7,14,6,53.722222200000004,1,0,8,10,8,59.18750000000001,0,12.7,3.7,-1.7
divorced,Over 23 years old,1,Veterinary Nursing,daytime,Secondary,70.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,77.3,0,0,0,0,female,1,44,0,0,6,12,4,63.74999999999999,0,0,6,15,2,50.0,0,8.9,1.4,3.51
single,1st phase - general contingent,1,Management,daytime,Secondary,58.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,60.099999999999994,1,0,0,1,female,0,20,0,0,5,9,2,50.0,0,0,5,10,2,55.00000000000001,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,67.5,Portuguese,Basic 3rd cycle (9th-11th),Masters degree,Unskilled workers,"Specialists (science, law, etc.)",71.9,1,0,1,1,female,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7
single,1st phase - general contingent,3,Nursing,daytime,Secondary,65.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,59.0,1,0,0,1,female,1,18,0,0,8,8,7,66.21428569999999,0,0,8,8,7,66.21428569999999,0,12.7,3.7,-1.7
single,2nd phase - general contingent,2,Tourism,daytime,Secondary,59.0,Cape Verdean,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,55.15,1,0,0,0,female,0,18,1,0,6,7,5,63.0,0,0,6,6,5,59.00000000000001,0,11.1,0.6,2.02
single,3rd phase - general contingent,1,Management (evening attendance),evening,Secondary,66.55,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Personal services & sales,Personal services & sales,72.5,0,0,0,1,female,1,21,0,0,5,6,4,61.25000000000001,0,0,5,8,4,59.00000000000001,0,10.8,1.4,1.74
single,3rd phase - general contingent,5,Basic Education,daytime,Secondary,55.00000000000001,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Skilled industry workers,Skilled industry workers,55.00000000000001,1,0,0,1,female,0,20,0,0,6,10,4,63.74999999999999,0,0,6,14,3,56.666666649999996,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Social Service,daytime,Secondary,67.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Admin staff,Skilled industry workers,60.85,1,0,0,1,female,1,18,0,0,6,14,0,0.0,0,0,6,9,4,55.00000000000001,0,7.6,2.6,0.32
single,Change of course,2,Management,daytime,Secondary,65.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Personal services & sales,Unskilled workers,61.85000000000001,1,0,0,1,female,0,18,0,0,5,10,1,70.0,0,0,5,10,1,70.0,0,7.6,2.6,0.32
single,Over 23 years old,1,Veterinary Nursing,daytime,Secondary,66.55,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,74.1,1,0,1,1,female,0,27,0,0,6,11,6,60.62499999999999,0,0,6,16,5,60.0,0,12.4,0.5,1.79
single,2nd phase - general contingent,1,Basic Education,daytime,Secondary,63.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Personal services & sales,Skilled industry workers,60.9,1,0,1,1,female,0,18,0,0,6,12,4,67.5,0,0,6,14,3,53.333333350000004,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Management (evening attendance),evening,Secondary,65.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,59.20000000000001,1,0,0,1,female,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32
single,2nd phase - general contingent,2,Veterinary Nursing,daytime,Secondary,69.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Skilled industry workers,61.64999999999999,1,0,0,1,female,0,19,0,0,5,15,3,70.0,3,0,5,10,4,58.75,1,9.4,-0.8,-3.12
single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,Technological specialization,70.0,Portuguese,Secondary,Technological specialization,Technicians & associate professionals,Unskilled workers,70.0,1,0,0,1,female,0,20,0,1,6,9,6,63.33333335,0,1,6,10,4,57.49999999999999,0,13.9,-0.3,0.79
single,2nd phase - general contingent,2,Basic Education,daytime,Secondary,75.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Personal services & sales,Farmers & agriculture,66.25,1,0,0,1,female,0,22,0,0,6,9,4,61.25000000000001,0,0,6,8,5,57.99999999999999,0,10.8,1.4,1.74
single,1st phase - special contingent (Azores Island),1,Basic Education,daytime,Secondary,59.5,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Personal services & sales,Machine operators,59.150000000000006,1,0,0,1,female,0,22,0,0,6,11,3,75.0,0,0,6,11,4,51.24999999999999,0,9.4,-0.8,-3.12
single,2nd phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,62.5,Portuguese,Secondary,Secondary,Skilled industry workers,Technicians & associate professionals,71.95,1,0,0,1,female,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06
single,2nd phase - general contingent,3,Journalism and Communication,daytime,Secondary,67.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Personal services & sales,Skilled industry workers,67.5,0,0,0,1,female,0,18,0,0,6,6,6,67.5,0,0,6,6,6,66.66666665000001,0,12.4,0.5,1.79
married,Over 23 years old,1,Social Service (evening attendance),evening,Secondary,66.55,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Personal services & sales,Admin staff,67.25,0,0,0,1,female,0,45,0,0,6,8,5,68.0,0,0,6,7,5,65.0,0,15.5,2.8,-4.06
single,Over 23 years old,1,Management (evening attendance),evening,Secondary,70.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Unskilled workers,Personal services & sales,65.0,0,0,1,1,female,0,25,0,0,5,10,4,56.25,0,0,5,9,4,60.0,0,12.7,3.7,-1.7
